ARCHITEKT / BAUINGENIEUR (M/W) GESUCHT,"Willkommen bei Wenzel + Wenzel. Wir sind Spezialisten für die Entstehung großartiger Architektur, für die perfekte Umsetzung von Entwürfen und für starken Teamgeist. Daran arbeiten über 250 Kolleginnen und Kollegen an 11 Standorten - jeden Tag, mit Leidenschaft und Begeisterung. Damit außergewöhnliche Bauprojekte in den Bereichen Kultur, Gesundheit, Verwaltung, Infrastruktur, Bildung, Sport und Gastronomie Realität werden.
Wir suchen Sie an unserem Standort Saarbrücken als
Architekt / Bauingenieur (m/w)
Ihre Aufgaben
Planung, Ausschreibung und Vergabe wie auch die Objektüberwachung (HOAI, LPH 5-8)
Ihr Profil
Studium der Architektur oder des Bauingenieurwesens
Mindestens 3 Jahre einschlägige Berufserfahrung
Eigenverantwortliche Arbeitsweise 
Hohes Maß an Eigenmotivation, Kommunikationsstärke und Teamgeist 
Gute Kenntnisse in AVA-Programmen (z.B. California), AutoCAD, MS Project, MS Office
Fundierte Deutschkenntnisse
Gehen Sie gemeinsam mit uns den Wenzel + Wenzel-Weg. Es erwarten Sie spannende Aufgaben und Entwicklungsperspektiven sowie gelebte Eigenverantwortung. Unterstützt werden Sie dabei von Kolleginnen und Kollegen, die genau so viel Wert auf Respekt, Vertrauen und Professionalität legen, wie Sie es tun. Besonders am Herzen liegt uns auch die Vereinbarkeit von Beruf und Privatleben. Individuelle und flexible Arbeitszeitmodelle sind bei uns deshalb selbstverständlich. Ebenso wie ein unbefristeter Arbeitsvertrag.
Wir freuen uns auf Ihre Bewerbung. Bitte per Mail an jobs@w-w.de, mit Angabe der Kennziffer SB/171216/62 sowie Ihrer Gehaltsvorstellung und dem möglichen Eintrittstermin.
Fragen beantwortet Ihnen Lisa Schindler gerne unter Tel. 0721-59840-24. 

Wenzel + Wenzel Freie Architekten Partnerschaft mbB 
www.w-w.de  "
BELGISCHER ARCHITEKT MIT 7 JAHREN BERUFSERFAHRUNG SUCHT DAUERHAFTEN ARBEITSPLATZ,"Mein Name ist Jonas De Wel. Ich bin Architekt aus Brüssel, Belgien, und suche aus privaten Gründen einen Arbeitsplatz in der Nähe von Saarbrücken. Seit 7  Jahren arbeite ich für unterschiedliche Architektenbüros und bin Mitglied der Belgischen Architektenkammer, wobei die Leistungsphasen in Deutschland denen in Belgien entsprechen. Ich suche eine auf Dauer angelegte Stelle in einem kreativen Team mit interessanten Projekten.

Ich habe sehr gute Kenntnisse in Autocad und MS Office sowie Photoshop und Indesign und Basiskenntnisse von Nemetschek AllPlan (2D). Meine Muttersprache ist Niederländisch, ich beherrsche die deutsche Sprache aber in Wort und Schrift. Daneben spreche ich fließend Englisch und Französisch. Ich freue mich, wenn ich Ihnen meinen vollständigen Lebenslauf und mein Portfolio zusenden darf. Ein erster Eindruck: https://www.xing.com/profile/Jonas_DeWel

Kontakt:
Jonas De Wel
Gärtnerstraße 25
66117 Saarbrücken
jonas.dewel@skynet.be
0176 345 510 55
 "
SYRER SUCHT PRAKTIKUMSPLATZ,"Name: Aldebiat
Vorname: Ahmad
Adresse: Niedstraße 7, 66809 Nalbach
Geb.: 11.01.1966 in Akrad (Syrien)
Beruflicher Weg:
02.2016 – 05.2016  Integrationskurs: Perspektiven für Flüchtlinge
03.2016 – 05.2016  Praktikum im Rahmen des Integrationskurses (6 Wochen)
                                 Gemeinde Nalbach als Mitarbeiter im Bauamt und Bauhof
11.2015 – 02.2016  Einstiegssprachkurs für Asylbewerberinnen und Asylbewerber
                                 Tertia Saarlouis
03.2015 – 11.2015  Deutschkurs: „Mama lernt Deutsch“ (Caritas Saarlouis)
06.2013 – 01.2015  Flucht aus Syrien nach Polen und Einreise nach Deutschland
07.2010 – 06.2013  Selbstständiger Ingenieur (Architekt) in Hama, Syrien
02.2008 – 05.2010  Architekt (Technical Employment Department)
06.2002 – 01.2007  Architekt (teilweise studienbegleitend) in Homs, Syrien
10.2000 – 06.2002  Selbstständiger Ingenieur (Architekt) in Hama, Syrien
Ausbildung:
10.2003 – 02.2007  Diplom in Planung und Umwelt 
                                Al-Baath Universität, Fakultät Architektur, Homs, Syrien
10.1988 – 07.1994  Master-Abschluss als Ingenieur in Architektur und Stadtplanung 
                                Bialystok Technische Universität, Fakultät für Architektur und Stadtplanung, Bialystok, Polen
Kenntnisse und Sonstiges:
Sprachen                Arabisch: Muttersprache
                                Polnisch: gute Kenntnisse
                                Deutsch: erste Grundkenntnisse
                                Englisch: erweiterte Kenntnisse
EDV-Kenntnisse     Grundkenntnisse in MS-Office
                                Sehr gute Kenntnisse in AutoCAD
                                              Kontakt:
Imane Sebaa 
Sozialpädagogin/Sozialarbeiterin (B.A.) 
Beschäftigungs- und Qualifizierungsprojekte Rehlingen-Siersburg 
Tel.: 06835/68439 
imane.sebaa@lvsaarland.awo.org 
www.awo-saarland.de 
 "
STADTPLANER/-IN GESUCHT,"Zur Verstärkung unseres Teams suchen wir eine/n Stadtplaner/-in zur Bearbeitung vielfältiger stadtplanerischer Aufgaben, vorrangig im Raum Saarland.
Wir bieten:
ein vielfältiges Aufgabengebiet und ein Arbeiten in kollegialem Umfeld
abwechslungsreiche, interessante Projekte
ein faires Lohn- und Arbeitsstundenmanagement
Ihre Aufgaben:
eigenständige Bearbeitung von Planungen, Studien, Gutachten im städtebaulichen Bereich
Mitarbeit bei ökologischen Studien und Gutachten
Mitarbeit bei Freianlagenplanungen
Moderation und Verfahrensmanagement
Wir wünschen uns:
ein abgeschlossenes Studium der Stadt - und Regionalplanung, Raumplanung, möglichst mit 2 - 3 Jahren Berufserfahrung
fundierte Kenntnisse im Bereich der Bauleitplanung
Fähigkeit zu selbstständigem Arbeiten und zu selbstständigen Problemlösungen
Teamfähigkeit
Kooperation - und Kommunikationsfähigkeit
fundierte Kenntnisse in der Anwendung der gängigen MS-Office Produkte sowie in AutoCAD; GIS-Kenntnisse sind willkommen aber keine Voraussetzung
Bitte senden Sie uns Ihre ausführlichen Bewerbungsunterlagen mit aussagekräftigen Arbeitsproben, Lebenslauf und möglichem Eintrittsdatum an folgende Mailadresse: sabine.schuessler@agsta.de.
agstaUMWELT
Arbeitsgruppe Stadt- und Umweltplanung GmbH
Saarbrücker Straße 178, 66333 Völklingen
Telefon: 06898 / 33077"
NEUE AUFGABEN GESUCHT,"a r c h i t e k t
b a u z e i c h n e r
r e v i t
Master Architektur
3 Jahre Berufserfahrung
3D-Modellierung (BIM-Gebäudemodelle und parametrische 3D-Bauteilmodelle „Revit-Familien“)
CAD AutoCAD
Postproduction mit Photoshop und Illustrator
Umsetzung von Entwürfen in Stills und Animationen mit Lumion 3D
MS-Office
sucht neue Aufgaben.

Vollständige Bewerbungsunterlagen werden gerne zugesandt.

Kontakt
Davide Papagna
Tel 0151 46904500"
ABSOLVENT/IN MASTER OF ARTS FÜR ARCHITEKTURBÜRO IN SAARBRÜCKEN GESUCHT,"Absolvent/in Master of Arts: für Architekturbüro in Saarbrücken gesucht, CAD Erfahrung für Planungsaufgaben von öﬀentlichen, privaten und gewerblichen Auftraggebern für LP 1-5 zum nächstmöglichen Zeitpunkt.
Aussagekräftige Bewerbungen per email an :
mittler@blass-weber.de   
 
blass/weber :ARCHITEKTEN:
Am Ludwigsplatz 5
66117 Saarbrücken
T +49 681 30140198 
http://www.blass-weber.de"
ARCHITEKT (W/M) GESUCHT,"Für die Wohnwert Baugesellschaft mbH & Co. KG suchen wir zum nächstmöglichen Zeitpunkt: 
einen erfahrenen Architekten (m/w) in Vollzeit für den Bereich Architekturplanung mit Berufserfahrung und der Fähigkeit, Projekte weitestgehend selbständig zu planen.
IHRE AUFGABEN:
Verantwortliches Erstellen von Entwurfs-, Bauantrags-, Ausführungs- und Detailplänen (LP 1-5)
Koordination beteiligter Fachplaner
IHR ANFORDERUNGSPROFIL:
Abgeschlossenes Studium der Architektur FH/TU/UNI
Gute Anwenderkenntnisse eines CAD-Programms (Spirit) in 2D und 3D
Berufserfahrung vorausgesetzt
Erfahrung in der Anwendung der MS-Office Produkte und MS Project
Selbstständige und strukturierte Arbeitsweise
Flexibilität, Teamfähigkeit, Zuverlässigkeit und eine hohe Leistungsbereitschaft
WIR BIETEN:
Festanstellung in Vollzeit mit leistungsgerechter Vergütung
Abwechslungsreiche, herausfordernde und interessante Hochbauprojekte  
Kontakt: 
WOHNWERT Baugesellschaft mbH & Co. KG
Schroten 8, 66121 Saarbrücken 
T 0681/927300 
F 0681/9273025 
M 0160/96588259 
tim.felder@wohnwert-sb.de 
www.wohnwert-sb.de


   "
ARCHITEKT/IN ZWECKS ÜBERNAHME EINES SACHVERSTÄNDIGEN BÜROS GESUCHT,"Ö.b.u.v. Sachverständiger (Fachbereich Schäden an Gebäuden) und Architekt i.R. sucht in temporärer freien Mitarbeit oder in Vollzeit eine/n Architekten/in
zwecks Übernahme des Sachverständigen - Büros.

Folgende Mindestvoraussetzungen werden erwartet:
• 10 Jahre Berufserfahrung in den LP 1 – 9 (Schwerpunkt LP 6 - 8)
• fundiertes Fachwissen
• sicheres Auftreten

Der/Die Bewerber/in kann im Rahmen einer temporären freien Mitarbeit, bzw. einer Festeinstellung, die Voraussetzungen für die öffentliche Bestellung erwerben.
Nach erfolgreich bestandener Prüfung besteht die Möglichkeit einer Büroübernahme in ca. 3 Jahren.

Ihre schriftliche Bewerbung richten Sie bitte an:
Dipl. - Ing. (FH) Bodo Weber 
Ö.b.u.v. Sachverständiger bei der IHK des Saarlandes
Fachbereich „Schäden an Gebäuden“
Architekt i.R. 
Kastanienweg 21
66386 St. Ingbert

per Post oder per E-Mail: b.weber.wnd@t-online.de
 "
ARCHITEKT/IN ZWECKS ÜBERNAHME EINES SACHVERSTÄNDIGEN BÜROS GESUCHT,"Ö.b.u.v. Sachverständiger (Fachbereich Schäden an Gebäuden) und Architekt i.R. sucht in temporärer freien Mitarbeit oder in Vollzeit eine/n Architekten/in
zwecks Übernahme des Sachverständigen - Büros.

Folgende Mindestvoraussetzungen werden erwartet:
• 10 Jahre Berufserfahrung in den LP 1 – 9 (Schwerpunkt LP 6 - 8)
• fundiertes Fachwissen
• sicheres Auftreten

Der/Die Bewerber/in kann im Rahmen einer temporären freien Mitarbeit, bzw. einer Festeinstellung, die Voraussetzungen für die öffentliche Bestellung erwerben.
Nach erfolgreich bestandener Prüfung besteht die Möglichkeit einer Büroübernahme in ca. 3 Jahren.

Ihre schriftliche Bewerbung richten Sie bitte an:
Dipl. - Ing. (FH) Bodo Weber 
Ö.b.u.v. Sachverständiger bei der IHK des Saarlandes
Fachbereich „Schäden an Gebäuden“
Architekt i.R. 
Kastanienweg 21
66386 St. Ingbert

per Post oder per E-Mail: b.weber.wnd@t-online.de
 "
GHV-NEWSLETTER 03/2016,"Publikationen:
Eine Ausarbeitung zum Thema: „Nur einmal leisten: Wiederholte Leistungen sind zu vergüten!“
finden Sie unter: http://www.ghv-guetestelle.de/ghv/redmedia/2016-01-02_dib_einmal_leisten_1.pdf 
(Artikel der GHV im DIB – Deutsches Ingenieurblatt, Heft 01-02/2016)

Rechtsprechung:

HOAI
Bauüberwachung: Besser Fehler vermeiden statt Mängel beseitigen! 
KG, 27.11.2012 – 27 U 25/0 

Aus dem Urteil: „Sie (die Planer – Anmerkung GHV) sind aber gerade im Rahmen der Bauüberwachung nach Leistungsphase 8 des § 15 HOAI zumindest zur stichprobenartigen Überwachung des Bauunternehmens verpflichtet. Der Architekt muss das Baugeschehen aktiv leiten. Das werkvertragliche Erfolgsversprechen geht dahin, dass das Bauwerk frei von Mängeln entsteht. Dabei geht es in erster Linie um Fehlervermeidung, nicht um Mängelbeseitigung. Dafür muss der Architekt das Zumutbare beitragen, also klare Anweisungen geben und kontrollieren, ob die Anweisungen fachlich zutreffend umgesetzt werden. (…).“

GHV: Bauüberwachung ernst nehmen! Wie an dieser Stelle schon oft berichtet, muss der Bauüberwacher besonders kritische, schwierige und unfallträchtige Bauabschnitte intensiv überwachen. Nur bei handwerklichen Selbstverständlichkeiten genügen stichprobenartige Überprüfungen. Vom Bauüberwacher ist dabei eine aktive Rolle gefordert, denn es geht, wie im Urteil treffend ausgeführt, bei der Bauüberwachung vorrangig um vorrausschauende Fehlervermeidung und nicht um nachträgliche Mängelbeseitigung. Hierbei muss der Bauüberwacher den Baufirmen klare Anweisungen geben und deren fachlich richtige Umsetzung auch kontrollieren – dies sollte er in seinem Bautagebuch dokumentieren! Schließlich schuldet der Bauüberwacher mit seiner Überwachungsleistung das Entstehenlassen eines mangelfreien Bauwerks. Kommt es zu Baumängeln, kann der Bauüberwacher schneller in Haftung kommen als ihm lieb ist!

Abdichtungsarbeiten sind keine Routinearbeiten!
OLG Düsseldorf, Urteil vom 01.10.2015 – 22 U 48/15

Aus dem Leitsatz: „7. Die Abdichtung einer Tiefgaragenrampe ist keine Routinearbeit, die keine Detailplanung bzw. Bauüberwachung erfordert. Dies gilt erst recht, wenn eine Änderung der Ausführungsweise erfolgt ist bzw. nach Bedenkenanmeldung seitens der Werkunternehmerin.“

GHV: Passend zum zuvor kommentierten Urteil des KG: Abdichtungsarbeiten stufen die Gerichte als besonders intensiv zu überwachende Bautätigkeiten an. Diese sind nicht als Routinearbeiten oder handwerkliche Selbstverständlichkeiten einzuordnen! Im vorliegenden Fall hatte der mit der Planung und der Kontrolle der gesamten (!) Ausführungsplanung beauftragte Planer die Abdichtung einer Tiefgaragenrampe geplant. Die Baufirma meldete Bedenken gegen die Planung an. Der mit der Bauüberwachung beauftragte Planer änderte daraufhin die Planung ab, die die Baufirma dann ausführte. Es kam zu Feuchtigkeitseintritt in die Tiefgarage. Der Auftraggeber verklagte Planer, Bauüberwacher und Baufirma. Der Planer verteidigte sich mit dem Argument, dass er nicht für die vom Bauüberwacher geänderten Pläne und die Bauüberwachung hafte: Irrtum, das OLG sah das anders! Der Planer hatte die Kontrolle der gesamten Ausführungsplanung im Auftrag, was somit die Kontrolle der vom Bauüberwacher geänderten Pläne, also auch die von Dritten, einschloss! Da dies der Planer offensichtlich versäumte, kam er in Haftung!

Baubegleitende Qualitätskontrolle ist als Werkvertrag einzuordnen!
OLG Brandenburg, 14.10.2015 – 4 U 6/12

Aus dem Urteil: „Es steht außer Frage, dass der Beklagte vorliegend nicht mit der Vollarchitektur beauftragt war, auch auf die Frage, inwieweit sich die von ihm im Rahmen des Auftrags zur ""baubegleitenden Qualitätskontrolle"" übernommenen Pflichten mit dem Leistungssoll eines mit der Bauüberwachung nach Leistungsphase 8 des § 15 HOAI (…) beauftragten Architekten deckte, kommt es für die Einordnung unter Werkvertragsrecht nicht an. Entscheidend ist, dass der Beklagte nach Inhalt und Zweck des ""Auftrag(s) - Baubegleitende Qualitätskontrolle"" erfolgsbezogene Tätigkeiten schuldete. Leistungsgegenstand des Vertrages (…) waren die ""Prüfung des Vertrages bzw. Angebotes (...) mit technischen Vorschlägen für die Optimierung"", die ""Kontrolle"" im einzelnen genannter Arbeiten, die ""Überprüfung der Übereinstimmung"" einzelner Baumaßnahmen mit dem ""Bodengutachten"" bzw. den ""statischen Vorgaben"" und die ""Fachbegleitung"" zur Vorabnahme und Abnahme. Damit wird deutlich, dass die Überprüfung der Ist-Beschaffenheit der vom Bauunternehmen erbrachten Arbeiten die vom Beklagten geschuldete Leistung war, um (…) eine ""mängelarme Errichtung Ihres Gebäudes"" zu erzielen. (…). Nach alledem konnten die Klägerin und ihr Ehemann, auf deren Empfängerhorizont es ankommt, erwarten, dass der Beklagte als Fachkundiger in den im Vertrag bestimmten Gewerken/Bereichen die ihm erkennbaren Mängel ermittelt und beanstandet; dies ist der hier von dem Beklagten geschuldete Erfolg.“

GHV: Der Auftraggeber beauftragte einen „Berater“ zur baubegleitenden Qualitätskontrolle der Bauausführung seines Hauses für pauschal 2.500 €. Nach Fertigstellung ergaben sich zahlreiche Mängel, deren Beseitigung Sanierungskosten in Höhe von 55.000 € erforderten. Da die Baufirma zwischenzeitlich insolvent wurde, verklagte der Auftraggeber den „Berater“ wegen mangelhafter Überwachungsleistungen. Dieser verteidigte sich mit dem Argument, dass der vereinbarte Vertrag ein Dienstvertrag darstelle und er somit nur die Leistung (das „Bemühen“) schuldete und nicht den Erfolg. Das OLG Brandenburg sah das anders: Unabhängig davon, ob die vereinbarte Leistung mit den in der Leistungsphase 8 des § 15 HOAI 1996/2002 (§ 34 HOAI 2013 i. V. m. Anlage 10.1 HOAI 2013) aufgeführten Leistungen deckungsgleich war, ging es nach Auslegung des Gerichts um eine erfolgsbezogene Leistung, nämlich um eine „mängelarme Errichtung des Gebäudes“. Deshalb war der Vertrag als Werkvertrag einzuordnen (Planungs- oder Überwachungsleistungen fallen i. d. R. unter das Werkvertragsrecht!). Der Planer kam in Haftung, weil er seinen Überwachungs- und Kontrollpflichten nicht nachgekommen war. Kleines Honorar und dafür keine oder nur eine kleine Haftung ist ein grandioser Trugschluss!!! Wer plant oder überwacht, der haftet – unabhängig von der Höhe des Honorars!!!

Teilleistungen für ein Teilobjekt: Honorar darf nur anteilig berechnet werden!
OLG Koblenz, 30.03.2012 – 10 U 523/11

Aus dem Urteil: „Bei der Berechnung des Honorars der Klägerin ist die Bestimmung des § 5 Abs. 2 HOAI zu berücksichtigen. Danach darf, wenn nicht alle Grundleistungen einer Leistungsphase übertragen werden, für die übertragenen Leistungen nur ein Honorar berechnet werden, das dem Anteil der übertragenen Leistungen an der gesamten Leistungsphase entspricht. (…) mehrfache Reduktion des Honorars (…) ist nach der Gesetzeslage vielmehr geboten, wenn der erteilte Auftrag zum einen nicht das gesamte Objekt, sondern nur Teile davon betrifft, und wenn weiterhin bezüglich dieser Teile nur eine Leistungsphase in Auftrag gegeben wird und diese Leistungsphase zudem nicht vollständig zu erbringen ist, sondern nur ein Teil davon. Dann berechnet sich das Honorar zum einen nach den anrechenbaren Kosten des Teilobjekts, und zum anderen kann der Architekt oder Ingenieur aus dem auf die in Rede stehende Leistungsphase entfallenden Honorar nur den Teil erhalten, welcher der bei ihm in Auftrag gegebenen Teilleistung aus der Leistungsphase entspricht.“

GHV: Der Planer wurde mit zwei Wasserrechtsanträgen für bauzeitliche Wasserhaltungsmaßnahmen für die Teilobjekte Wasserversorgungsanlage, Flugbetriebsflächen und Treibstoffversorgungsanlage bei einem Flughafenprojekt beauftragt. Für die Abrechnung seiner Leistungen setzte er (richtigerweise) nur die anrechenbaren Kosten der Teilprojekte an. Seine Leistungen bewertete der Planer mit 4 von 5 % der Leistungsphase 5 des § 55 HOAI 1996/2002, in widersprüchlicher Weise aber bezogen auf das gesamte Flughafenprojekt. Das in der Vorinstanz zuständige Landgericht bewertete die Leistungen jedoch nur mit 1 von 5 % der LPH 5. Die weitere Honorarreduzierung über die Prozentpunkte wollte der Planer nicht hinnehmen und wandte sich an das OLG. Das OLG bestätigte jedoch das Urteil des Landgerichts: Die anrechenbaren Kosten waren mit den Kosten der drei Teilobjekte (= Vertragsgegenstand) und nicht mit denen des gesamten Flughafens richtig ermittelt. Bei der Bewertung der Leistungen waren die Regelungen des § 5 Abs. 2 HOAI 1996/2002 (= § 8 Abs. 2 HOAI 2013) zu beachten. Dabei darf nur ein Honorar berechnet werden, das dem Anteil der übertragenen Grundleistungen an der gesamten Leistungsphase entspricht. Im vorliegenden Fall waren die Leistungen des Planers auf den Auftragsgegenstand bezogen zu bewerten, also nur in Bezug auf die drei Teilobjekte. Da für die Bearbeitung der Wasserrechtsanträge nur ein geringer Teil der Grundleistungen der Leistungsphase 4 erbracht werden mussten, bewertete dies das Gericht mithilfe eines Sachverständigen nur mit 1 % des Leistungsbilds der Leistungsphase 4 des § 55 HOAI 1996/2002.
Der Fall berührt ein grundsätzliches Problem der HOAI: Bei der Bewertung von Grundleistungen einer Leistungsphase lässt die HOAI die Vertragsparteien allein, denn die HOAI verordnet nur Prozentpunkte für vollständige Leistungsphasen. Hier bleibt den Vertragsparteien nichts Anderes übrig als sich auf sogenannte Teilleistungs- oder Splittingtabellen verschiedener Kommentatoren zu stützen oder diese nach den Maßgaben des Einzelfalles selbst zu bewerten (siehe BGH, Urteil vom 16.12.2004 - VII ZR 174/03). Wenn nur Teilleistungen zu erbringen sind, sollten diese, um Streitfällen vorzubeugen, mit den entsprechenden Teilleistungsprozenten nach § 8 HOAI 2013 bereits im Vertrag vereinbart werden.

Ein Planer darf nur sichere Konstruktionen planen!
OLG Düsseldorf, 19.11.2013 – 23 U 32/13

Aus dem Urteil: „Nach Maßgabe dieser Grundsätze hatte die Beklagten eine zu einem dauerhaften mangelfreien Werk führende Sanierungsplanung unabhängig davon zu erstellen, ob die Klägerin der Ansicht war, Fugen müssten nicht ausgeführt werden. Sie können sich daher nicht darauf berufen, sie hätten eine Anweisung der Klägerin auftragsgemäß ""abgearbeitet"" (…). Die Vereinbarung eines bestimmten Planungsdetails beschränkt die Erfolgshaftung des Architekten nicht (…).
4. Entgegen der Ansicht der Beklagten müssen sie ihren Planungsfehler vertreten.“

GHV: Der Planer sollte Mehrfamilienhäuser sanieren. Später zeigten sich Risse in den Estrichbelägen der Balkone. Nach der Durchführung eines selbstständigen Beweisverfahrens verklagte der Auftraggeber den Planer wegen mangelhafter Planung und Bauüberwachung der Balkonsanierungen. Die Gutachter stellten fest, dass notwendige Untersuchungen der vorgeschädigten Untergründe unterblieben und bei der Sanierungsplanung auf Fugen verzichtet wurde. Der Planer verteidigte sich mit den Argumenten, dass diese Untersuchungen, weil handwerkliche Selbstverständlichkeiten, durch die Baufirma hätten erfolgen müssen, und der Auftraggeber außerdem auf die Ausführung von Fugen hätte verzichten wollen. Ein Steilpass für den Vorwurf einer mangelhaften Planung und Bauüberwachung! Um den Erfolg seiner Planung – ein mangelfreies Bauwerk – sicherzustellen, muss der Planer, gerade bei Sanierungsplanungen Voruntersuchungen durchführen und Schadensursachen als Grundlage seiner Planungslösung analysieren, denn ein Planer darf nur sichere Konstruktionen planen! Da außerdem die Untersuchungen offensichtlich von der Baufirma nicht durchgeführt wurden, war die Bauüberwachung des Planers mangelhaft, siehe kommentiertes Urteil des KG vom 27.11.2012 – 27 U 25/09 in dieser Ausgabe. Auch das Argument, dass der Auftraggeber keine Fugen wollte zieht nicht, denn der Planer hätte in diesem Fall den Auftraggeber beraten müssen. Tut er dies nicht, wie hier geschehen, ist das eine Verletzung seiner Prüf- und Hinweispflicht. Der Planer kam zu Recht in Haftung!

Es berichten und stehen für Fragen zur Verfügung:

Dipl.-Ing. Peter Kalte, Dipl.-Ing. Arnulf Feller
GHV
Gütestelle Honorar- und Vergaberecht e. V.
Friedrichsplatz 6, 68165 Mannheim
www.ghv-guetestelle.de 

EIn herzlicher Dank der Architektenkammer des Saarlandes an die GHV für die Genehmigung zur Veröffentlichung! "
